Name,Cuisine Type,Expensiveness,Country,Mean Rating,Terrace Available,Vegetarian Menu Available,Wine Menu Available
Luv 2 Eat Thai Bistro, Thai,3,USA,0.0,False,False,False
Avery," Contemporary, Creative",5,USA,0.0,False,False,False
Hana re," Japanese, Sushi",5,USA,0.0,False,False,False
New Dumpling," Chinese, Dumplings",2,USA,0.0,False,False,False
Playa," Mexican, Tex-Mex",3,USA,0.0,True,False,False
Corazon Cocina," Mexican, Seafood",3,USA,0.0,False,False,False
Morning Glory, American,3,USA,0.0,True,False,False
Ciccia Osteria," Italian, Milanese",3,USA,0.0,True,True,False
Bavel," Middle Eastern, Californian",5,USA,0.0,True,False,True
Fort Oak," Steakhouse, American",5,USA,0.0,True,False,False
Vik's Chaat, Indian,2,USA,0.0,True,False,False
Monte Alban, Mexican,3,USA,0.0,False,False,False
Saddle Peak Lodge," American, Californian",5,USA,0.0,True,False,True
The Ranch," Steakhouse, Regional Cuisine",4,USA,0.0,True,False,True
Juanita & Maude, Contemporary,4,USA,0.0,True,False,False
Hayato," Japanese, Seafood",5,USA,0.0,False,False,False
Shalizaar," Persian, Grills",3,USA,0.0,False,False,False
Connie & Ted’s, Seafood,4,USA,0.0,True,False,False
Guisados," Mexican, Regional Cuisine",2,USA,0.0,True,False,False
Yank Sing," Chinese, Dim Sum",3,USA,0.0,True,False,False
Pearl 6101," Mediterranean Cuisine, Californian",3,USA,0.0,True,False,False
Saison," Californian, Contemporary",5,USA,0.0,False,False,True
Himitsu," Japanese, Sushi",3,USA,0.0,False,False,False
Sons & Daughters, Contemporary,5,USA,0.0,False,False,False
Palette Tea House," Chinese, Dim Sum",3,USA,0.0,True,False,False
Nightbird," Californian, Contemporary",5,USA,0.0,False,True,False
Sushi I-NABA," Japanese, Sushi",5,USA,0.0,False,False,False
Baran's 2239, Californian,3,USA,0.0,False,False,False
Los Agaves," Mexican, Californian",2,USA,0.0,True,False,False
Paprika Café," Mediterranean Cuisine, Greek",2,USA,0.0,False,True,False
Chi Spacca," Italian, Steakhouse",5,USA,0.0,True,False,True
Juniper & Ivy, Californian,4,USA,0.0,True,False,False
El Mercado Modern Cuisine," Mexican, Californian",3,USA,0.0,True,False,False
The Lark, Californian,4,USA,0.0,True,False,True
First & Oak, Contemporary,4,USA,0.0,True,False,False
Terrapin Creek, Californian,4,USA,0.0,False,False,False
Milo + Olive," Market Cuisine, Italian",4,USA,0.0,True,True,False
Blackbird," Mediterranean Cuisine, Contemporary",5,USA,0.0,True,False,False
Lazy Bear," Contemporary, Modern Cuisine",5,USA,0.0,True,False,True
Sushi Ran," Japanese, Sushi",3,USA,0.0,False,False,False
Iyasare," Japanese, Izakaya",4,USA,0.0,True,True,False
Californios," Mexican, Contemporary",5,USA,0.0,True,False,True
Octavia, Californian,4,USA,0.0,False,False,True
Wood Tavern, American,3,USA,0.0,False,False,False
Badmaash," Indian, Gastropub",3,USA,0.0,False,False,False
Shish Ke Baba," Turkish, Middle Eastern",3,USA,0.0,False,True,False
Jitlada, Thai,3,USA,0.0,False,False,False
Mille Fleurs, European,5,USA,0.0,True,False,True
Petit Trois, French,4,USA,0.0,True,False,False
iTalico," Italian, Regional Cuisine",3,USA,0.0,True,False,False
Fishwives, Seafood,3,USA,0.0,True,False,False
Sushi Note," Japanese, Sushi",5,USA,0.0,True,False,True
Campfire, Contemporary,4,USA,0.0,True,False,False
Meizhou Dongpo, Chinese,3,USA,0.0,True,False,False
Ayara Thai Cuisine, Thai,2,USA,0.0,True,False,False
Sol Food, Puerto Rican,3,USA,0.0,False,False,False
Spruce," Californian, Contemporary",5,USA,0.0,False,False,True
Kusakabe," Japanese, Sushi",5,USA,0.0,False,False,False
The Progress, Californian,4,USA,0.0,True,False,False
Funky Elephant, Thai,2,USA,0.0,True,False,False
Tacubaya, Mexican,2,USA,0.0,True,False,False
The Madrona, Contemporary,4,USA,0.0,True,False,False
Bellota, Spanish,4,USA,0.0,False,False,True
MAMA Oakland," Italian, Contemporary",3,USA,0.0,False,False,True
Redbird," Contemporary, Californian",4,USA,0.0,True,False,False
The Stonehouse, American,5,USA,0.0,True,False,True
Gintei," Japanese, Sushi",4,USA,0.0,False,False,False
Garlic & Chives by Kristin," Vietnamese, South East Asian",3,USA,0.0,False,True,False
Bettina," Pizza, Italian",3,USA,0.0,True,False,False
Saltwater, Seafood,4,USA,0.0,True,False,False
Flour + Water," Italian, Californian",4,USA,0.0,True,False,False
Rooh," Indian, Contemporary",4,USA,0.0,True,True,False
Rooh," Indian, Contemporary",4,USA,0.0,True,True,False
Otoño, Spanish,3,USA,0.0,False,False,False
Burritos La Palma, Mexican,2,USA,0.0,False,False,False
Prospect, Californian,4,USA,0.0,False,False,True
Montrio Bistro, Contemporary,4,USA,0.0,True,False,False
Great China, Chinese,3,USA,0.0,False,False,False
Benu," Asian, Contemporary",5,USA,0.0,False,False,False
Liholiho Yacht Club, Hawaiian,4,USA,0.0,False,False,False
Monsieur Benjamin," French, Contemporary",4,USA,0.0,False,False,False
Gish-Bac," Mexican, Regional Cuisine",3,USA,0.0,False,False,False
Cloak & Petal, Japanese,4,USA,0.0,True,False,False
Serẽa Coastal Cuisine," Seafood, Mediterranean Cuisine",5,USA,0.0,True,False,False
Teni East Kitchen, Burmese,2,USA,0.0,False,False,False
Angler SF," Contemporary, Seafood",5,USA,0.0,True,False,True
Grange, American,4,USA,0.0,False,False,False
Masa's Sushi," Japanese, Sushi",3,USA,0.0,False,False,False
Ootoro," Japanese, Sushi",5,USA,0.0,False,False,False
Mayura, Indian,3,USA,0.0,False,False,False
SingleThread," Contemporary, Californian",5,USA,0.0,False,False,True
Soba Ichi, Japanese,3,USA,0.0,True,False,False
Fia, Contemporary,4,USA,0.0,True,False,False
MARKET Restaurant + Bar, International,4,USA,0.0,False,False,True
Shibumi," Japanese, Traditional Cuisine",5,USA,0.0,False,True,False
Herb & Wood, Californian,4,USA,0.0,True,False,False
Great Maple, American,2,USA,0.0,True,False,False
FOB Kitchen," Filipino, Contemporary",3,USA,0.0,False,True,False
wonderful," Chinese, Hunanese and Sichuan",3,USA,0.0,True,False,False
Barcote, Ethiopian,2,USA,0.0,True,False,False
Luce," Contemporary, Mediterranean Cuisine",5,USA,0.0,False,False,False
Sierra Mar," Californian, Contemporary",5,USA,0.0,True,False,True
Orchard City Kitchen," International, Fusion",3,USA,0.0,True,True,False
Jo's Modern Thai," Thai, Californian",3,USA,0.0,False,False,False
peasants FEAST, American,3,USA,0.0,True,False,False
The French Laundry," Contemporary, French",5,USA,0.0,False,True,True
Farmstead, Californian,4,USA,0.0,True,False,False
CUT," Steakhouse, American",5,USA,0.0,False,False,True
CUT, Steakhouse,4,Singapore,0.0,False,False,True
Gabi James, Spanish,4,USA,0.0,True,False,False
Killer Noodle," Japanese, Ramen",2,USA,0.0,False,True,False
Little Frenchie, French,3,USA,0.0,True,False,True
J. Zhou," Chinese, Cantonese",4,USA,0.0,False,False,False
SPQR," Italian, Contemporary",5,USA,0.0,False,False,True
Insalata's, Mediterranean Cuisine,3,USA,0.0,False,False,False
The Charter Oak, Californian,4,USA,0.0,True,False,True
Los Carnalitos," Mexican, Regional Cuisine",2,USA,0.0,False,False,False
Salud," Mexican, Californian",2,USA,0.0,True,False,False
The Fishery, Seafood,3,USA,0.0,True,False,False
Mägo, Californian,4,USA,0.0,True,False,False
Langer's," Deli, American",3,USA,0.0,False,False,False
Pizzetta 211, Pizza,3,USA,0.0,True,False,False
Rêve Bistro, French,4,USA,0.0,True,False,False
Menya Ultra," Japanese, Ramen",3,USA,0.0,False,False,False
Nari," Thai, Contemporary",4,USA,0.0,True,False,False
The Exchange," Contemporary, Asian",4,USA,0.0,False,True,False
Coasterra," Mexican, Seafood",4,USA,0.0,True,True,False
Animae, Asian,4,USA,0.0,False,False,False
Wako," Japanese, Sushi",5,USA,0.0,False,False,False
Protégé," Contemporary, Californian",5,USA,0.0,True,False,True
Ettan," Indian, Californian",4,USA,0.0,True,False,False
Violet's," American, Gastropub",3,USA,0.0,True,False,False
Mensho," Japanese, Ramen",2,USA,0.0,False,True,False
Fiorella, Italian,3,USA,0.0,False,False,False
Dumpling Alley," Chinese, Dumplings",3,USA,0.0,False,False,False
Taquería El Paisa, Mexican,2,USA,0.0,True,False,False
Colapasta, Italian,3,USA,0.0,True,False,False
A.O.C.," Mediterranean Cuisine, Californian",4,USA,0.0,True,False,True
Burmatown, Burmese,3,USA,0.0,False,False,False
Aurum," Indian, Classic Cuisine",4,USA,0.0,True,True,False
Marugame Monzo," Japanese, Udon",3,USA,0.0,False,False,False
Fishing with Dynamite, Seafood,4,USA,0.0,True,False,False
State Bird Provisions, Californian,4,USA,0.0,True,False,False
Sociale," Californian, Italian Contemporary",3,USA,0.0,True,False,False
Horn Barbecue, Barbecue,3,USA,0.0,True,False,False
WoodSpoon," Brazilian, Regional Cuisine",3,USA,0.0,False,False,False
AnQi Bistro," Asian, Contemporary",5,USA,0.0,False,False,False
Trust," American, International",4,USA,0.0,True,False,False
Dija Mara," Indonesian, Thai and Vietnamese",3,USA,0.0,False,False,False
LSXO," Vietnamese, Contemporary",4,USA,0.0,False,False,False
Yafa," Mediterranean Cuisine, Middle Eastern",3,USA,0.0,True,True,False
Tempura Endo," Japanese, Tempura",5,USA,0.0,False,False,False
Sushi Shin," Japanese, Sushi",5,USA,0.0,False,False,False
Sushi Shin, Japanese Contemporary,5,Switzerland,0.0,False,False,False
Mariscos Jalisco," Mexican, Regional Cuisine",3,USA,0.0,False,False,False
Solare," Italian, Tuscan",3,USA,0.0,True,False,True
Nopalito," Mexican, Californian",3,USA,0.0,True,False,False
Che Fico," Italian, Californian",4,USA,0.0,False,False,False
Hamasaku," Japanese, Sushi",4,USA,0.0,True,False,False
Routier," French, Californian",4,USA,0.0,False,False,False
Medina," Moroccan, Mexican",2,USA,0.0,True,False,False
Pizzana," Italian, Pizza",3,USA,0.0,True,False,False
Kenzo, Japanese,5,USA,0.0,False,False,True
Hog Island Oyster Co.," Seafood, American",4,USA,0.0,True,False,False
Harborview," Chinese, Cantonese",3,USA,0.0,True,False,False
Workshop Kitchen & Bar, Californian,4,USA,0.0,True,False,False
Kingfisher," Vietnamese, Contemporary",4,USA,0.0,False,False,False
Boonville Hotel & Restaurant, American,4,USA,0.0,True,False,False
Plant Food + Wine," Vegan, Contemporary",3,USA,0.0,True,True,False
Dha Rae Oak," Korean, Duck Specialities",3,USA,0.0,True,False,False
Marché Moderne," French, French Contemporary",4,USA,0.0,True,False,True
Kato," Asian, Contemporary",5,USA,0.0,False,False,True
Rossoblu," Italian, Regional Cuisine",3,USA,0.0,True,False,False
Holbox," Mexican, Seafood",3,USA,0.0,False,False,False
Taco María," Mexican, Contemporary",5,USA,0.0,True,False,False
Niku Steakhouse, Steakhouse,5,USA,0.0,False,False,True
Love & Salt, Italian,3,USA,0.0,True,False,False
Gracias Madre SF," Vegan, Mexican",3,USA,0.0,True,True,False
Plumed Horse," Contemporary, American Contemporary",5,USA,0.0,True,True,True
La Viga Seafood & Cocina Mexicana," Mexican, Seafood",3,USA,0.0,True,False,False
Frank Fat’s, Chinese,3,USA,0.0,False,False,False
Canon, Contemporary,3,USA,0.0,True,False,False
Saffron," Indian, Contemporary",3,USA,0.0,True,False,False
Saffron, Seafood,3,Italy,0.0,True,False,False
Longo Seafood," Chinese, Dim Sum",3,USA,0.0,False,False,False
Bello by Sandro Nardone," Italian, Contemporary",4,USA,0.0,True,False,False
The Village Pub," Contemporary, American Contemporary",4,USA,0.0,True,False,True
Z & Y," Chinese, Sichuan",3,USA,0.0,False,False,False
Callie," Mediterranean Cuisine, Middle Eastern",3,USA,0.0,False,False,False
The Matheson, Contemporary,5,USA,0.0,False,False,True
Cheeky's," American, Californian",3,USA,0.0,True,False,False
Son of a Gun, Seafood,3,USA,0.0,True,False,False
Animal," Contemporary, American",3,USA,0.0,False,False,False
Camden Spit & Larder, Gastropub,4,USA,0.0,True,False,False
Gary Danko, Contemporary,5,USA,0.0,False,False,True
Wakuriya," Japanese, Contemporary",5,USA,0.0,False,False,False
Um.ma, Korean,3,USA,0.0,True,False,False
Frances," Californian, American Contemporary",3,USA,0.0,False,False,False
Bee Taqueria, Mexican,3,USA,0.0,True,False,False
La Calenda, Mexican,3,USA,0.0,True,False,False
Gwen," Steakhouse, American",5,USA,0.0,True,False,True
Zola," French, Californian",4,USA,0.0,False,False,False
4 Saints, American,3,USA,0.0,True,False,False
Baltaire," Steakhouse, American",5,USA,0.0,True,False,True
Nixtaco, Mexican,3,USA,0.0,True,True,False
Rustic Canyon, Californian,4,USA,0.0,True,False,True
Jiang Nan Spring," Chinese, Shanghainese",3,USA,0.0,False,False,False
Dama," Latin American, American Contemporary",4,USA,0.0,True,False,False
Adega," Portuguese, Californian",5,USA,0.0,False,False,True
Cafe Reyes, Pizza,3,USA,0.0,True,False,False
Madera," Contemporary, Californian",5,USA,0.0,True,False,True
matū," Steakhouse, Californian",5,USA,0.0,False,False,True
Todos Santos," Mexican, Contemporary",4,USA,0.0,True,False,False
Sabio on Main," Californian, Contemporary",4,USA,0.0,True,True,False
Cesarina, Italian,3,USA,0.0,True,False,False
Camper," Californian, Contemporary",3,USA,0.0,True,False,True
Cucina Urbana, Italian,3,USA,0.0,False,False,False
Bacon & Butter, American,2,USA,0.0,False,False,False
Bicyclette Bistro, French,4,USA,0.0,False,False,False
Chulita, Mexican,3,USA,0.0,True,False,False
Lalibela, Ethiopian,3,USA,0.0,True,True,False
Birdie G's, American,4,USA,0.0,False,True,True
The Barn Kitchen at Sparrows Lodge, Californian,3,USA,0.0,False,False,False
Antico Nuovo, Italian,5,USA,0.0,False,False,False
Bibi Ji," Indian, Contemporary",3,USA,0.0,True,True,True
Pasjoli," French, Contemporary",5,USA,0.0,False,False,True
Angelini Osteria, Italian,4,USA,0.0,True,False,True
Selby's," American, Classic Cuisine",5,USA,0.0,False,False,True
Openaire," Californian, American",4,USA,0.0,True,False,False
The Factory Kitchen," Italian, Regional Cuisine",3,USA,0.0,True,False,True
Mian," Chinese, Sichuan",2,USA,0.0,False,False,False
Parkway Grill, American,5,USA,0.0,True,False,True
Barbareño, Californian,3,USA,0.0,True,False,False
Shizen," Vegan, Asian",3,USA,0.0,False,True,False
Zuni Café," Californian, French",4,USA,0.0,True,False,False
Range Life, Californian,3,USA,0.0,False,False,False
Sichuan Home," Chinese, Sichuan",3,USA,0.0,False,False,False
Fish & Bird Sousaku Izakaya," Japanese, Izakaya",3,USA,0.0,False,False,False
Lunasia Dim Sum House," Chinese, Dim Sum",3,USA,0.0,False,False,False
Flores," Mexican, Regional Cuisine",3,USA,0.0,True,False,False
Loquita, Spanish,3,USA,0.0,True,False,False
Colony Club, American,4,USA,0.0,True,False,False
Habana," Cuban, Latin American",4,USA,0.0,True,False,False
Caruso's," Californian, Italian",5,USA,0.0,True,False,True
Tamarine," Vietnamese, Contemporary",4,USA,0.0,False,False,False
Bouchon, French,4,USA,0.0,True,False,False
Ad Hoc, American,4,USA,0.0,True,False,False
Asanebo," Japanese, Sushi",5,USA,0.0,False,False,False
Gem Dining," Asian, Fusion",4,USA,0.0,True,False,False
Perle, French,4,USA,0.0,True,True,False
Auberge du Soleil, Californian,5,USA,0.0,True,False,True
Mélisse, Modern French,5,USA,0.0,False,False,True
Ox + Anchor, Steakhouse,5,USA,0.0,True,False,False
Heritage Barbecue," Barbecue, Regional Cuisine",3,USA,0.0,True,False,False
Moo's Craft Barbecue," Barbecue, Regional Cuisine",3,USA,0.0,True,False,False
Michael Warring, Contemporary,4,USA,0.0,False,False,False
The Restaurant at JUSTIN," Californian, Contemporary",5,USA,0.0,True,False,False
Fable & Spirit," Californian, American",3,USA,0.0,True,False,False
Sovereign," Thai, Lao",2,USA,0.0,False,False,False
Omakase by Gino," Japanese, Contemporary",5,USA,0.0,False,False,False
Ciccio," Italian, Pizza",3,USA,0.0,False,False,True
Ramen & Tsukemen TAO," Japanese, Ramen",2,USA,0.0,False,False,False
3rd Cousin," Californian, Contemporary",5,USA,0.0,False,False,False
Mar'sel, American,5,USA,0.0,True,False,True
Agnes," American, Californian",4,USA,0.0,True,False,False
Yunomi Handroll," Japanese, Sushi",3,USA,0.0,False,False,False
The Hatch, American,3,USA,0.0,False,False,False
The Attic, Southern,3,USA,0.0,False,False,True
Mírame," Mexican, Contemporary",5,USA,0.0,True,False,True
Yasu," Japanese, Sushi",5,USA,0.0,False,False,False
Amor y Tacos, Mexican,3,USA,0.0,False,False,False
Bar Le Côte, Seafood,4,USA,0.0,True,False,True
Chifa," Fusion, Chinese",3,USA,0.0,True,False,False
Be.Stéak.Ă," Steakhouse, Contemporary",4,USA,0.0,True,False,False
FolkTable, Californian,3,USA,0.0,True,False,False
Chuan Yu," Chinese, Sichuan",3,USA,0.0,True,False,False
Spinning Bones, Californian,3,USA,0.0,True,False,False
Arc Food & Libations," American, Gastropub",4,USA,0.0,True,False,False
Damian," Mexican, Contemporary",4,USA,0.0,True,False,False
Sushi Kaneyoshi," Japanese, Sushi",5,USA,0.0,False,False,False
Khom Loi, Thai,3,USA,0.0,True,False,False
Aziza," Moroccan, Middle Eastern",4,USA,0.0,False,False,False
Brera Ristorante," Italian, Regional Cuisine",4,USA,0.0,True,False,True
Bird & Buffalo," Thai, Regional Cuisine",3,USA,0.0,False,False,False
Valley, Californian,3,USA,0.0,True,False,True
Yangban Society," Asian, American",5,USA,0.0,True,False,False
IMA," Japanese, Sukiyaki",5,USA,0.0,True,False,False
Morihiro," Japanese, Sushi",5,USA,0.0,False,False,False
Dumpling Home," Chinese, Dumplings",2,USA,0.0,True,False,False
Oliver's Osteria," Italian, Regional Cuisine",4,USA,0.0,True,False,False
Mentone," Italian, Californian",3,USA,0.0,False,False,False
New England Lobster Eatery," Seafood, Shellfish Specialities",3,USA,0.0,True,False,False
Kazan," Japanese, Ramen",3,USA,0.0,True,False,False
Oriel," French, American",4,USA,0.0,True,False,True
Found Oyster, Seafood,4,USA,0.0,True,False,False
Manuela," American, Californian",4,USA,0.0,True,False,False
Gucci Osteria da Massimo Bottura," Italian, Contemporary",5,USA,0.0,True,False,True
Gucci Osteria da Massimo Bottura," Italian Contemporary, International",5,Italy,0.0,True,False,False
Gucci Osteria da Massimo Bottura, Italian,4,SouthKorea,0.0,True,False,False
Alderwood," American, Contemporary",4,USA,0.0,True,True,False
The Brothers Sushi," Japanese, Sushi",5,USA,0.0,True,False,False
Beijing Duck House," Chinese, Duck Specialities",3,USA,0.0,False,False,False
North Block, Californian,4,USA,0.0,True,False,False
Spoon & Pork," Filipino, Fusion",3,USA,0.0,False,False,False
Mustards Grill, American,4,USA,0.0,True,False,True
Chalkboard, American,3,USA,0.0,False,False,False
Press, American,5,USA,0.0,True,False,True
Farmhouse Inn & Restaurant, Californian,5,USA,0.0,True,False,True
Solbar, Californian,4,USA,0.0,True,False,False
Tony's Seafood, Seafood,3,USA,0.0,True,False,False
Élephante, Contemporary,4,USA,0.0,True,False,False
LA Cha Cha Chá," Mexican, Latin American",5,USA,0.0,True,False,False
Jeong Yuk Jeom," Korean, Beef Specialities",4,USA,0.0,False,False,False
Gozu," Contemporary, Beef Specialities",5,USA,0.0,False,False,True
Glen Ellen Star," Californian, Pizza",3,USA,0.0,False,False,False
Barndiva, Californian,4,USA,0.0,True,False,True
Marlena," Californian, Contemporary",4,USA,0.0,True,False,False
Zhengyalov Hatz, Armenian,2,USA,0.0,True,True,False
El Molino Central, Mexican,3,USA,0.0,True,False,False
La Toque, Contemporary,5,USA,0.0,False,False,True
Diavola," Italian, Pizza",3,USA,0.0,True,False,False
Khan Saab Desi Craft Kitchen," Pakistani, Regional Cuisine",3,USA,0.0,True,False,False
Cyrus, Californian,5,USA,0.0,False,False,True
Ardor," Californian, Mediterranean Cuisine",4,USA,0.0,False,True,True
Hatchet Hall," American, Contemporary",4,USA,0.0,True,False,False
Harbor House," Californian, Creative",5,USA,0.0,True,False,True
